ts,robot_0,robot_1,robot_2,robot_3,robot_4,robot_5
1683078715.983257,167.43812591521757,647.523696532639,157.88504791240982,155.5855352007141,351.1858412125443,253.13210998352451
1683078716.017041,167.93726344276922,649.3032564411013,158.3783688082762,156.09676731870664,352.3261592737287,253.92014953184972
1683078716.04957,168.43708161844717,651.0851763086408,158.87237788581558,156.60875689289713,353.468174654086,254.70932689329334
1683078716.084602,168.93758029789242,652.8694553299199,159.36707501293316,157.12150376712242,354.61188697994766,255.49964180042434
1683078716.1200519,169.43875933737075,654.6560927270464,159.86246005823813,157.63500778938277,355.75729591589806,256.29109399735347
1683078716.1487172,169.94061859156625,656.4450877022076,160.358532889748,158.14926880477424,356.90440108097295,257.0836832215289
1683078716.188403,170.4431579195388,658.2364394794531,160.85529337811462,158.66428666225,358.05320214667216,257.8774092170663
1683078716.221789,170.94637717607077,660.0301472845091,161.35274139146645,159.1800612082082,359.20369874073225,258.6722717254282
1683078716.253068,171.45027622180748,661.8262103379236,161.85087680141362,159.69659229222341,360.35589052543486,259.46827049123965
1683078716.2856991,171.95485491283463,663.6246278886384,162.34969947769983,160.2138797622953,361.50977714307624,260.2654052616421
1683078716.323112,172.46011311003596,665.4253991591244,162.84920929190952,160.7319234678935,362.6653582514865,261.06367578058433
1683078716.358559,172.96605067174443,667.2285234024688,163.34940611494463,161.25072325991786,363.8226334996226,261.8630817974642
1683078716.394159,173.47266745955733,669.0339998692406,163.85028981999858,161.7702789867843,364.9816025441997,262.663623060264
1683078716.4254441,173.97996333234326,670.8418278004251,164.35186027757427,162.29059050194692,366.1422650404446,263.46529931924545
1683078716.458623,174.4879381534126,672.6520064715285,164.85411736305755,162.8116576541744,367.3046206478058,264.2681103261142
1683078716.4931011,174.9965917832436,674.4645351267602,165.35706094687544,163.33348029797398,368.4686690215101,265.07205583168275
1683078716.5278,175.50592408409997,676.2794130490286,165.86069090561207,163.85605828351737,369.6344098265561,265.8771355902148
1683078716.562177,176.01593492032916,678.0966394968156,166.36500711075098,164.37939146514617,370.8018427196865,266.68334935490077
1683078716.596104,176.5266241532951,679.9162137571147,166.87000943966177,164.90347969577803,371.97096736742594,267.4906968840627
1683078716.629751,177.03799164893397,681.738135101165,167.37569776432267,165.42832282886982,373.1417834328247,268.2991779287759
1683078716.6638908,177.5500372703273,683.5624028233159,167.88207196316097,165.95392071989153,374.31429057957814,269.1087922530837
1683078716.698211,178.06276088373247,685.3890162028317,168.38913190948335,166.48027322247484,375.4884884788399,269.9195396104146
1683078716.7333481,178.5761623529263,687.2179745415599,168.89687748179347,167.00738019332536,376.6643767937349,270.7314197634634
1683078716.76083,179.09024154600962,689.0492771287088,169.40530855469808,167.53524148660327,377.84195519767616,271.5444324704122
1683078716.8066308,179.60499832795648,690.8829232807199,169.91442500748784,168.06385696071504,379.02122335731957,272.358577496366
1683078716.828588,180.12043256705633,692.7189122853888,170.42422671545617,168.593226470178,380.20218095173885,273.17385460042664
1683078716.867483,180.63654412996615,694.5572434657391,170.93471355881766,169.12334987472298,381.38482764397787,273.9902635493857
1683078716.8973482,181.15333288545904,696.397916135836,171.44588541385295,169.65422702948987,382.56916312044837,274.80780410603796
1683078716.93614,181.67079870180496,698.2409296036295,171.95774216113426,170.18585779497917,383.7551870448187,275.6264760364261
1683078716.970409,182.18894144832316,700.0862832069605,172.4702836782471,170.7182420288147,384.9428991051124,276.44627910845276
1683078717.0045152,182.70776099434252,701.9339762563155,172.9835098464878,171.25137958978178,386.1322989702796,277.2672130880135
1683078717.03954,183.22725721034593,703.7840080952907,173.49742054403637,171.78527033890123,387.3233863274587,278.08927774621964
1683078717.0717928,183.74742996659458,705.6363780499233,174.01201565286686,172.31991413445846,388.5161608506953,278.9124728503983
1683078717.105772,184.26827913441974,707.4910854581229,174.52729505251088,172.8553108389303,389.71062222818114,279.73679817276945
1683078717.139421,184.7898045856797,709.348129671497,175.04325862526497,173.3914603117041,390.90677013755015,280.5622534833126
1683078717.175334,185.3120061917326,711.2075100267301,175.55990625172058,173.92836241536483,392.10460426816707,281.38883855891305
1683078717.201418,185.83488382585492,713.0692258738121,176.07723781466422,174.46601701145275,393.30412429993703,282.2165531644096
1683078717.239174,186.35843736046104,714.9332765670904,176.59525319588104,175.00442396215345,394.5053299248738,283.04539708652453
1683078717.274574,186.88266666968252,716.7996614651717,177.1139522784929,175.54358313043122,395.7082208268305,283.8753700869561
1683078717.309165,187.40757162705924,718.6683799271678,177.63333494550253,176.08349437985441,396.9127966984252,284.7064719558557
1683078717.3423328,187.93315210744416,720.5394313143709,178.15340108042318,176.62415757376678,398.1190572238471,285.5387024556516
1683078717.374815,188.45940798492427,722.4128149994026,178.674150566932,177.16557257711375,399.3270021045164,286.37206138063226
1683078717.410827,188.98633913624968,724.2885303551927,179.19558329033347,177.7077392528698,400.5366310215599,287.2065484932336
1683078717.44453,189.51394543592866,726.1665767417527,179.7176991333987,178.25065746870703,401.747943676912,288.0421635895274
1683078717.476701,190.0422267616778,728.0469535583893,180.24049798374324,178.79432708727558,402.9609397583748,288.8789064360175
1683078717.511609,190.57118298874246,729.9296601690002,180.76397972375153,179.33874797699553,404.1756189722293,289.71677682621413
1683078717.54405,191.10081399555182,731.8146959694812,181.28814424261986,179.88392000193738,405.3919809997079,290.55577453263993
1683078717.583338,191.6311196590121,733.7020603407354,181.8129914230994,180.4298430318774,406.6100255584146,291.3958993469463
1683078717.61271,192.1620998582271,735.5917526808714,182.3385211547253,180.97651693033987,407.82975232590184,292.23715104806644
1683078717.646267,192.69375447037345,737.4837723805242,182.86473332195854,181.52394156883713,409.0511610239536,293.0795294239443
1683078717.678752,193.22608337615597,739.3781188401005,183.39162781431833,182.07211681228023,410.2742513337822,293.9230342610475
1683078717.714874,193.75908645374204,741.2747914583281,183.9192045172176,182.62104253175988,411.49902297659156,294.76766534213124
1683078717.746177,194.2927635838892,743.1737896439862,184.44746332047006,183.17071859379416,412.72547563852277,295.6134224609416
1683078717.779089,194.82711464617384,745.0751128024037,184.97640411155422,183.72114487048904,413.9536090378718,296.46030540201036
1683078717.8146272,195.36213952185344,746.9787603472952,185.50602677932395,184.27232122914634,415.183422872128,297.3083139550897
1683078717.8487859,195.89783809297452,748.8847316910892,186.03633121298333,184.82424754196637,416.41491685089903,298.1574479128126
1683078717.877595,196.4342102394542,750.793026246973,186.56731730177208,185.37692367772917,417.64809068251293,299.007707061963
1683078717.916492,196.97125584441596,752.7036434410725,187.09898493588636,185.93034950886937,418.8829440732067,299.8590912005384
1683078717.950651,197.50897479078444,754.6165827048119,187.63133400483684,186.4845249064981,420.1194767350638,300.71160011415776
1683078717.987186,198.04736696090427,756.5318434365845,188.16436440000436,187.03944974269686,421.35768837918056,301.5652336034592
1683078718.018692,198.58643223766143,758.4494251072102,188.69807601127116,187.5951238891674,422.59757871177754,302.4199914555241
1683078718.052147,199.1261705063395,760.3693271060096,189.2324687306154,188.15154721885855,423.8391474569094,303.2758734741913
1683078718.087125,199.66658164921554,762.2915489038764,189.7675424491134,188.70871960539316,425.0823943154065,304.1328794443605
1683078718.117286,200.20766555306056,764.2160899187626,190.3032970587,189.2666409217268,426.3273190137463,304.9910091743803
1683078718.1560671,200.74942210025526,766.1429495978595,190.83973245207596,189.8253110419652,427.57392125632134,305.8502624515575
1683078718.187283,201.29185117944874,768.072127389265,191.37684852094392,190.3847298400484,428.8222007743333,306.7106390823424
1683078718.222172,201.83495267367377,770.0036227317269,191.9146451589986,190.94489719111564,430.0721572677566,307.57213885827656
1683078718.2560792,202.37872647110854,771.9374350885049,192.45312225941706,191.50581297033239,431.32379047633606,308.43476158742266
1683078718.287575,202.92317245704956,773.8735638908848,192.992279714898,192.06747705312728,432.5771000954598,309.2985070605533
1683078718.3225448,203.4682905194257,775.8120086209702,193.53211742075192,192.62988931492492,433.83208587165524,310.1633750897103
1683078718.356728,204.01408054568827,777.7527687080888,194.07263527000646,193.1930496327344,435.0887475037792,311.02936546629905
1683078718.389659,204.5605424228044,779.6958436486087,194.61383315823676,193.75695788281556,436.34708473151085,311.8964780027766
1683078718.426191,205.10767604047197,781.6412328583627,195.15571097944033,194.3216139424242,437.6070972669872,312.76471249444376
1683078718.459712,205.65548128563785,783.5889358605664,195.69826862934295,194.88701768894003,438.8687848433918,313.6340687530363
1683078718.4940128,206.20395804983931,785.5389520742807,196.24150600366792,195.45316899992483,440.13214717954475,314.5045465763786
1683078718.5279171,206.753106218533,787.4912810102703,196.7854229981322,196.02006775401136,441.39718400536026,315.3761457757912
1683078718.5610209,207.30292568635514,789.4459221056209,197.33001950886353,196.5877138296463,442.66389504659463,316.2488661549008
1683078718.59476,207.85341633942326,791.4028748779203,197.8752954324284,197.1561071057288,443.93228003629866,317.1227075211934
1683078718.6290681,208.40457807101515,793.3621387624154,198.42125066573203,197.72524746186915,445.20233869581597,317.99766968402
1683078718.661737,208.95641077061725,795.3237132877689,198.96788510606436,198.29513477713607,446.4740707617295,318.8737524496691
1683078718.6969888,209.50891433016085,797.2875978938782,199.5151986507368,198.86576893283686,447.7474759605319,319.75095562931114
1683078718.73101,210.0620886412715,799.2537921115339,200.06319119784519,199.43714980835819,449.0225540281285,320.6292790323104
1683078718.763916,210.61593359598223,801.2222953874887,200.6118626449399,200.00927728495637,450.29930469629863,321.5087224692005
1683078718.795182,211.1704490862385,803.193107256909,201.1612128915137,200.58215124384458,451.5777276953188,322.38928575183235
1683078718.8336,211.72563500651106,805.1662271666535,201.71124183483906,201.15577156709426,452.85782276541585,323.27096869169037
1683078718.867668,212.2814912482014,807.1416546678741,202.2619493756302,201.73013813526185,454.1395896372369,324.1537711018854
1683078718.8996868,212.8380177061544,809.1193892054199,202.8133354120092,202.3052508327793,455.4230280527971,325.03769279548834
1683078718.934439,213.39521427304464,811.0994303282852,203.3653998445106,202.88110953968226,456.70813774064345,325.92273358833205
1683078718.969298,213.95308084472734,813.0817775121353,203.9181425720236,203.45771414199234,457.9949184518353,326.80889329284946
1683078719.003372,214.51161731409215,815.0664302713066,204.47156349645542,204.03506452062987,459.2833699090457,327.6961717257804
1683078719.036561,215.0708235787184,817.0533881201378,205.1841528989096,204.61316056073207,460.57349186886734,328.5845687023924
1683078719.066619,215.63069953083937,819.0426505641158,205.44295309510974,205.19200214608117,461.86528405785907,329.47408404089515
1683078719.1044621,216.19464828553944,821.0349587044394,206.25665293121548,205.77158916070584,463.15874622721077,330.364717557744
1683078719.1387079,216.75158858226973,823.0139491392248,206.58823719860698,206.35194899721793,464.4538781168674,331.25646907134484
1683078719.173663,217.31982981778287,825.0223592554943,207.34111384301133,206.93302828469157,465.75067946607606,332.14933852964083
1683078719.201408,217.87610659360269,826.9979529600885,207.72817527718337,207.5148859403876,467.04915003358815,333.04332583178734
1683078719.241814,218.4468723943561,829.016880031918,208.43527335877528,208.09746919613877,468.34928956341463,333.9384305986164
1683078719.273809,219.0038513772719,830.9935400329542,208.8647195274292,208.68081531455277,469.65109781739636,334.834653096538
1683078719.309612,219.5761025074641,833.0194016171524,209.5374252930852,209.26490607417608,470.9545745452795,335.7319926483082
1683078719.343761,220.13456557759378,834.9999356593812,209.99934591337487,209.84973740176636,472.25971951619357,336.63044967582454
1683078719.378068,220.70772822503662,837.0305159154499,210.6462816625681,210.43533490604142,473.5665324741782,337.53002351039623
1683078719.4102259,221.2680878415489,839.0166096893441,211.13317084730858,211.0216512940573,474.8750132032354,338.4307143918629
1683078719.4439418,221.84187936259306,841.0506127536789,211.76086936758588,211.60875278472358,476.18516144764334,339.33252198416085
1683078719.480261,222.40431983970527,843.043203212944,212.26703918019948,212.19655543577463,477.49697699190534,340.2354460643896
1683078719.5131478,222.97863455795294,845.0799416325084,212.88045265196055,212.78515746335592,478.81045958508935,341.1394868528902
1683078719.5465212,223.54320411111138,847.0794762528288,213.40159056414828,213.3744479566006,480.12560901122566,342.04464349855215
1683078719.580904,224.11803941435562,849.1186555517547,214.00447482759483,213.96454708434476,481.4424250332121,342.95091689099263
1683078719.6148999,224.68470927852567,851.1252708178465,214.53730952294282,214.5553268708571,482.7609074231742,343.85830549083977
1683078719.6471791,225.260118568303,853.1668419379695,215.1325144180798,215.14692001008777,484.08105595817904,344.76681086609716
1683078719.680991,225.82882025872433,855.1804847553079,215.67456324519995,215.73919019211547,485.40287039913375,345.67643082142763
1683078719.7156649,226.4048836478095,857.2245444232286,216.26425212376213,216.33227473007582,486.7263505428395,346.58716754083105
1683078719.750153,226.97553184741815,859.2450534488571,216.8136301206575,216.92603599356627,488.0514961332246,347.4990182605251
1683078719.784439,227.55233846688927,861.2917779342365,217.3994459100152,217.52060980237476,489.37830699018434,348.41198567422407
1683078719.819448,228.12484456456878,863.3189371576758,217.95472130351175,218.11586243638516,490.7067828305827,349.3260665733535
1683078719.852774,228.7024823624185,865.3685391508307,218.53791220422187,218.71192382853934,492.03692350864264,350.2412640218201
1683078719.881662,229.27676201217395,867.4021121965538,219.09799700984502,219.3086677787726,493.3687287125585,351.1575745092138
1683078719.921468,229.85531230628746,869.4548136493725,219.67951169533137,219.9062154369378,494.70219832546167,352.07500133613354
1683078719.955301,230.43128922703417,871.4945649656755,220.24357884564517,220.5044503801158,496.0373320052758,352.9935408179831
1683078719.991728,231.01082420452434,873.5505807367679,220.8241386008003,221.10348327849655,497.3741296742457,353.9131963701183
1683078720.020324,231.5884316883171,875.5962879195754,221.39155913321065,221.70320868645004,498.7125909534016,354.83396424214294
1683078720.056112,232.16901367111,877.6558165978025,221.9717125444897,222.30372602779397,500.052715795362,355.75584786816967
1683078720.090476,232.74819474600204,879.7072769176154,222.54200797650154,222.9049412285386,501.3945038049469,356.6788435252623
1683078720.124927,233.3298764637431,881.7704963614204,223.1221724147313,223.5069423824756,502.7379549457192,357.60295457586227
1683078720.158675,233.91058331667827,883.8275294940013,223.69497860847204,224.10964660953357,504.083068809839,358.52817740902225
1683078720.193949,234.49340870615697,885.8945953889232,224.27547170895545,224.71313106388888,505.42984538239904,359.4545152377814
1683078720.2258282,235.07560174629225,887.9570437783309,224.85051144897145,225.3173234994267,506.77828423513614,360.3819646289407
1683078720.259382,235.65960698227866,890.0280900290111,225.43157500961456,225.92229081992633,508.12838536933447,361.31052859593837
1683078720.29361,236.24325376880884,892.095817864855,226.00863717747947,226.52797062391897,509.4801483493831,362.2402039249511
1683078720.327646,236.82846835220707,894.1709580146435,226.59045531052263,227.13442042785138,510.83357317919916,363.1709933962735
1683078720.361782,237.41354252719958,896.2438494456334,227.16937906801755,227.7415867588832,512.188659421112,364.1028940374033
1683078720.397224,237.9999903269189,898.3231786542406,227.75209199098921,228.34951869246257,513.5454070873029,365.035908378819
1683078720.4297001,238.5864706201246,900.401135662929,228.3327547588555,228.9581707238025,514.9038157335004,365.97003370587856
1683078720.462738,239.17417081992625,902.4847328637062,228.91646927819784,229.56758444913135,516.2638853738549,366.90527229224585
1683078720.49809,239.7620401633676,904.5676730390738,229.4987775983003,230.17772137806352,517.6256155689141,367.8416216729343
1683078720.53281,240.35100809349444,906.6556031102798,230.08357507990397,230.78861656017423,518.9890063256667,368.77908387967705
1683078720.5657558,240.94025285230566,908.7434574949825,230.667457666799,231.40023761500964,520.3540572166563,369.717656686343
1683078720.599537,241.5305007040753,910.8357733449764,231.25340009890013,232.01261391835746,521.720768232399,370.6573418871497
1683078720.633594,242.12111002384046,912.9284844217545,231.83880255305084,232.6257183589648,523.0891389659189,371.5981374948072
1683078720.668517,242.71264744788172,915.0252288279869,232.42593716046142,233.23957544205447,524.4591693866582,372.54004506541725
1683078720.703557,243.30461271527395,917.1227487639092,233.01281794505957,233.85416256351456,525.830859115117,373.4830628470313
1683078720.7348878,243.89744731610656,919.2239560323248,233.60118070162704,234.46950007759622,527.2042080941197,374.4271921710312
1683078720.76828,244.49076170804477,921.3262450967222,234.18950808064392,235.08556920741637,528.5792159602095,375.37243149688277
1683078720.804703,245.0848994557876,923.4319424919823,234.77912638108916,235.70238679477302,529.9558826535972,376.3187819601125
1683078720.836749,245.679557576135,925.5389677001024,235.3688760889357,236.3199372940945,531.3342078094056,377.2662422029677
1683078720.873343,246.2750031351394,927.6491767104387,235.95977078740634,236.93823458810354,532.7141913691402,378.2148131904856
1683078720.9044302,246.8710007172256,929.760910646984,236.55092425182377,237.55726584818456,534.0958329726518,379.16449372881556
1683078720.938816,247.46775771654248,931.8756480043203,237.1431112118426,238.17704247584956,535.4791325548819,380.1152846291859
1683078720.9725811,248.06509138586372,933.9920678729137,237.73565420154765,238.79755391274335,536.864089762778,381.06718484061884
1683078721.008242,248.66316263499982,936.1113464400629,238.3291454798451,239.41880949619159,538.2507045217906,382.02019504141833
1683078721.040226,249.26182971611001,938.2324332285347,238.92306707429714,240.04080055268733,539.6389764998795,382.97431431220525
1683078721.074924,249.86121737575422,940.3562627317837,239.51787182047664,240.66353470733185,541.0289055937054,383.9295432039856
1683078721.1083589,250.46121574706237,942.482000510553,240.11316362404816,241.2870048500511,542.4204914993378,384.88588091781673
1683078721.142375,251.06192146513283,944.6103881677445,240.7092887696023,241.91121718662603,543.813734094025,385.84332789537274
1683078721.1770802,251.66324943193786,946.7407635396856,241.3059443116516,242.53616590150313,545.2086330896415,386.8018834367088
1683078721.2125928,252.2652744551463,948.8737145259329,241.9033950932725,243.16185603033773,546.6051883495533,387.761547897007
1683078721.245311,252.86793065851023,951.0087161729064,242.5014093731082,243.78828282123771,548.0033995994031,388.7223206586324
1683078721.2774882,253.47127591735207,953.1462340395162,243.1001897323615,244.41545034897186,549.4032666977778,389.6842019984207
1683078721.3113952,254.07525925934,955.2858523169292,243.69955886928636,245.04335473727892,550.8047893682457,390.64719137402653
1683078721.344876,254.67992543306354,957.4279393341789,244.2996717596339,245.67199927133836,552.2079674707871,391.6112889951691
1683078721.3796601,255.28523501672822,959.5721659854553,244.90039272784736,246.30138079081334,553.6128007344219,392.5764943800258
1683078721.413795,255.8912225913181,961.7188233849065,245.5018403455778,246.93150193895417,555.0192890119511,393.5428076850083
1683078721.449857,256.4978576757726,963.8676512610972,246.1039107726245,247.5623601385529,556.4274320424221,394.5102284802485
1683078721.480832,257.1051669815354,966.0188794935842,246.70669473544507,248.1939575081962,557.8372296715005,395.4787568743874
1683078721.516094,257.7131269468119,968.1723023621655,247.3101127457148,248.82629194648115,559.2486816454146,396.4483924862535
1683078721.549315,258.3217581942467,970.328101238683,247.91423422947233,249.45936514796807,560.6617878017087,397.41913537471436
1683078721.583182,258.9310425131163,972.4861136027441,248.51899832756396,250.0931753949763,562.0765478942754,398.390985210655
1683078721.618474,259.5409958163397,974.6464824526696,249.124458169407,250.72772403856402,563.4929617595121,399.3639420051695
1683078721.6546822,260.1516040318754,976.809079435693,249.73056714933827,251.3630096755181,564.9110291540544,400.3380054723038
1683078721.684404,260.76287943088715,978.9740172051659,250.3373659269542,251.99903337361215,566.3307499068594,401.3131755905388
1683078721.717719,261.3748111399318,981.1411944437212,250.94481880387164,252.63579398650393,567.7521237938754,402.28945210061386
1683078721.753505,261.98740861587703,983.3106997751026,251.55295689676095,253.27329235598367,569.1751506177859,403.26683495831315
1683078721.7870982,262.60066345662034,985.4824533131283,252.16175285392498,253.91152754114015,570.5998301783176,404.24532392795754
1683078721.820756,263.2145829437016,987.6565246597031,252.77123048999,254.55050020032357,572.0261622648368,405.2249189466276
1683078721.8524091,263.8291605837411,989.8328508517618,253.3813688393476,255.190209559401,573.4541466860212,406.2056197950013
1683078721.888191,264.4444019802275,992.011486524823,253.9921861287625,255.83065612920933,574.8837832337045,407.18742639618
1683078721.922979,265.0603021122739,994.1923820153739,254.6036662814323,256.47183927182135,576.3150717068287,408.17033854922244
1683078721.955104,265.6768652853874,996.3755801987278,255.21582324452373,257.11375937653924,577.7480119030245,409.1543561576146
1683078721.990099,266.2940876179474,998.5610418756092,255.82864468632474,257.75641591570854,579.1826036254016,410.13947903850124
1683078722.0240798,266.911972414142,1000.7488006658714,256.442141275038,258.3998091837421,580.6188466704448,411.1257070849008
1683078722.056822,267.5305166673995,1002.9388256080914,257.0563035481006,259.04393873821334,582.0567408431688,412.1130401259139
1683078722.09272,268.1497229140629,1005.1311430570989,257.6711396629619,259.6888048000053,583.4962859401716,413.1014780415325
1683078722.128555,268.7695888189775,1007.3257285307246,258.28664235241257,260.3344069952025,584.9374817552268,414.0910206743288
1683078722.15941,269.3901163261488,1009.5226026433019,258.9028178523183,260.98074548293795,586.3803281069872,415.0816678960101
1683078722.189634,270.01130362162434,1011.7217460499656,259.5196605778785,261.62781994756824,587.824824783053,416.0734195557461
1683078722.2268748,270.63315218882803,1013.9231748254551,260.13717529084397,262.2756304989592,589.2709715906481,417.0662755224914
1683078722.261757,271.25566061557083,1016.1268736779573,260.75535769599895,262.92417686557326,590.7187683297001,418.06023565054903
1683078722.295667,271.87883003372843,1018.3328551245045,261.37421142751714,263.57345912017803,592.1682148061284,419.05529980198537
1683078722.329115,272.50265933754366,1020.5411070584012,261.99373317506746,264.2234770266899,593.6193108218175,420.0514678390823
1683078722.363036,273.1271493872558,1022.7516391785388,262.61392571125964,264.87423062572236,595.0720561856368,421.0487396228546
1683078722.397673,273.75229931637165,1024.9644418972407,263.2347864797718,265.52571971221306,596.5264506894958,422.0471150172118
1683078722.4309719,274.37810977204924,1027.1795227252323,263.85631759260554,266.1779443012924,597.9824941521223,423.0465938774002
1683078722.466034,275.00458007552623,1029.3968740293049,264.47851707186226,266.8309042129099,599.4401863699328,424.0471760807915
1683078722.4980621,275.6317107085595,1031.6165016064497,265.10138652183844,267.4845994406095,600.8995271496221,425.04886147153445
1683078722.5320451,276.2595011347809,1033.83839937127,265.7249244109514,268.1390298234234,602.3605162993055,426.0516499322149
1683078722.565681,276.8879517103207,1036.0625717658882,266.34913195135846,268.79419534145126,603.8231536271609,427.0555413096481
1683078722.599935,277.5170620103807,1038.2890139299789,266.97400795444213,269.4500958467757,605.2874389296588,428.06053548328487
1683078722.633261,278.14683229034125,1040.5177292316491,267.59955333321096,270.1067313075364,606.7533720355526,429.06663230712263
1683078722.6702862,278.77726221198833,1042.7487137923383,268.2257671598139,270.76410158912864,608.2209527187796,430.0738316528215
1683078722.699668,279.4083519577796,1044.981970137091,268.85265011934933,271.42220664934086,609.690180834055,431.08213337836315
1683078722.734045,280.0401012504448,1047.21749512681,269.4802014837828,272.0810463645966,611.1610561321863,432.0915373652603
1683078722.76829,280.67251021665135,1049.4552906767365,270.1084217622359,272.7406206824466,612.6335784835985,433.10204345584026
1683078722.801374,281.30557863186766,1051.6953542050612,270.7373103825094,273.4009294895912,614.1077476393565,434.1136515482957
1683078722.835256,281.9393065736455,1053.9376871234153,271.36686771657736,274.06197272670045,615.5835634659275,435.12636147580315
1683078722.8714721,282.5736938572879,1056.1822873538904,271.9970933113578,274.72375028818544,617.0610257172756,436.1401731342223
1683078722.903554,283.20874052983277,1058.4291558547109,272.6279874362273,275.3862621091996,618.5401342626241,437.1550863744581
1683078722.937776,283.8444464307196,1060.6782909570202,273.2595497273247,276.04950808843745,620.02088884953,438.1711010740493
1683078722.971915,284.4808115837926,1062.9296933049982,273.8917803759889,276.71348815858875,621.5032893569421,439.1882170960011
1683078723.004411,285.11783585203614,1065.183361501764,274.52467908686685,277.3782022235075,622.987335535749,440.2064343137315
1683078723.040753,285.75551923576444,1067.4392959639827,275.1582459919589,278.04365021090825,624.4730272489684,441.2257525946615
1683078723.076142,286.39386161861694,1069.6974955310563,275.792480848204,278.70983202989913,625.9603642676477,442.24617180898497
1683078723.108759,287.0328629827905,1071.9579604041835,276.4273837411158,279.37674760645916,627.4493464417354,443.2676918275535
1683078723.142996,287.6725232270673,1074.2206896344076,277.0629544686387,280.04439685124606,628.9399735534977,444.2903125218086
1683078723.178451,288.31284232141695,1076.4856832691464,277.6991930809137,280.71277968908106,630.4322454441758,445.31403376160887
1683078723.2068,288.9538201741335,1078.7529404925742,278.33609940831144,281.38189603369136,631.9261619093966,446.33885542147385
1683078723.246669,289.59545674758465,1081.022461240746,278.973673471621,282.05174580743636,633.4217227778421,447.3647773643194
1683078723.282294,290.237751955279,1083.29424481665,279.6119151261869,282.7223289278723,634.9189278507661,448.3917994810152
1683078723.314005,290.8807057544069,1085.5682910889427,280.25082437298755,283.39364531444454,636.4177769689624,449.41992162157476
1683078723.3474739,291.5243180661177,1087.844599406325,280.89040108501536,284.0656948887951,637.918269917265,450.44914367898065
1683078723.3822248,292.1685888381478,1090.1231695979761,281.53064524716785,284.738477567607,639.4204065407637,451.479465509986
1683078723.4156742,292.81351799908504,1092.4040010929546,282.17155674646546,285.4119932746072,640.9241866416276,452.51088700533205
1683078723.449014,293.45910549273265,1094.6870936551627,282.8131355572952,286.0862419276632,642.4296100411868,453.54340801981914
1683078723.4831161,294.1053512498659,1096.9724467570688,283.4553815753422,286.7612234488484,643.9366765615101,454.57702844905367
1683078723.5174,294.7522552124155,1099.2600601730755,284.09829476797086,287.4369377589765,645.4453860182771,455.6117481509504
1683078723.5503008,295.3998173125163,1101.5499333687865,284.74187503745645,288.11338477934504,646.9557382327397,456.6475670135582
1683078723.58609,296.0480374908573,1103.8420660990482,285.3861223449084,288.7905644308722,648.4677330261562,457.6844849000929
1683078723.614463,296.6969156816508,1106.1364578960545,286.031036599962,289.4684766352942,649.9813702125748,458.72250170055366
1683078723.655442,297.3464518231854,1108.433108469255,286.6766177571582,290.14712131580404,651.4966496260251,459.761617279177
1683078723.688124,297.99664585188884,1110.7320173882772,287.3228657308237,290.8264983923146,653.0135710699026,460.8018315197508
1683078723.721302,298.6474977043487,1113.033184342825,287.9697804732866,291.50660778864784,654.5321343879145,461.843144301146
1683078723.756657,299.299007317511,1115.3366089277333,288.6173619020551,292.1874494275173,656.0523393738267,462.88555549191904
1683078723.788312,299.9511746285712,1117.642290817322,289.2656099655914,292.86902323115413,657.5741858855564,463.9290649844247
1683078723.8186429,300.6039995758169,1119.950229641318,289.914524584801,293.55132912287223,659.0976737115386,464.973672638717
1683078723.857546,301.25748209314236,1122.2604250499505,290.56410570587474,294.23436702561264,660.6228027071099,466.01937835187846
1683078723.893048,301.91162212228545,1124.5728767088467,291.2143532539935,294.918136862302,662.149572664364,467.0661819885826
1683078723.92555,302.5664195943161,1126.8875842306793,291.865267170873,295.60263855808586,663.6779834421809,468.11408343786815
1683078723.959043,303.221874453433,1129.2045473314777,292.5168473844673,296.28787203577986,665.2080348380113,469.16308257476373
1683078723.991821,303.8779866293629,1131.5237655999103,293.1690938364105,296.9738372193296,666.7397266892547,470.2131792804107
1683078724.027978,304.5347560677839,1133.8452387629034,293.8220064547396,297.6605340342321,668.2730588223749,471.26437343834374
1683078724.055328,305.1921826973324,1136.168966421661,294.4755851809841,298.34796240291996,669.8080310546617,472.316664921193
1683078724.0952399,305.85026646450257,1138.4949482965349,295.1298299451059,299.03612225302743,671.3446432359893,473.37005362228564
1683078724.12774,306.5090072964651,1140.823184015913,295.7847406857835,299.7250135048596,672.8828951585527,474.42453940836054
1683078724.1580338,307.1684051425066,1143.1536732571258,296.44031733619397,300.41463608957054,674.4227866881866,475.4801221807509
1683078724.196843,307.82845992865936,1145.4864157091706,297.0965598334072,301.104989926364,675.9643176191712,476.5368017974216
1683078724.2300212,308.489171603091,1147.8214110204854,297.7534681127015,301.7960749459125,677.5074878064693,477.5945781666662
1683078724.2659478,309.15054009569616,1150.1586588957257,298.4110421089605,302.4878910699662,679.052297058128,478.6534511485101
1683078724.298275,309.81256534921437,1152.4981589733084,299.0692817590582,303.1804382272439,680.5987452266444,479.7134206458935
1683078724.331945,310.4752472981837,1154.839910988763,299.7281869992386,303.87371634094546,682.1468321247517,480.7744865279619
1683078724.366372,311.13858588361006,1157.183914552276,300.38775776433795,304.5677253406015,683.6965575830243,481.83664868291976
